,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
2586,5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24346,365243,1,0,0,0,,2.0,0
2587,5038626,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19906,-5982,1,0,0,0,Laborers,2.0,1
2588,5038631,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20989,365243,1,0,1,0,,2.0,0
2589,5038644,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13384,-381,1,0,0,0,,1.0,0
2590,5038651,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16897,365243,1,0,1,1,,1.0,0
2591,5038652,F,N,Y,3,112500.0,Working,Higher education,Married,House / apartment,-13888,-5404,1,0,0,0,,5.0,0
2592,5038655,M,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23462,365243,1,0,0,0,,2.0,0
2593,5038656,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17798,-2148,1,0,0,0,Sales staff,2.0,0
2594,5038658,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,-10382,-1081,1,0,1,0,Sales staff,3.0,0
2595,5038672,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-10728,-1081,1,1,1,0,,2.0,0
2596,5038679,F,N,N,1,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-18133,365243,1,0,0,0,,3.0,0
2597,5038683,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20258,365243,1,0,0,0,,2.0,0
2598,5038688,F,Y,N,0,240750.0,State servant,Secondary / secondary special,Civil marriage,With parents,-17693,-7778,1,0,0,0,Laborers,2.0,0
2599,5038693,F,Y,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,-21334,365243,1,0,0,0,,2.0,0
2600,5038700,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17098,-1021,1,0,0,0,Core staff,2.0,1
2601,5038706,F,N,N,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17416,-687,1,0,0,0,Medicine staff,2.0,0
2602,5038709,M,N,Y,1,337500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13083,-4491,1,0,0,1,,2.0,0
2603,5038711,F,N,Y,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-22246,-14536,1,0,0,0,High skill tech staff,2.0,0
2604,5038715,M,Y,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9540,-1143,1,1,0,0,,1.0,0
2605,5038718,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15493,365243,1,0,0,0,,3.0,0
2606,5038724,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10066,-3060,1,0,0,0,Core staff,2.0,1
2607,5038727,M,Y,Y,0,184500.0,State servant,Higher education,Married,House / apartment,-13916,-169,1,0,0,0,Managers,2.0,0
2608,5038734,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23491,365243,1,0,0,0,,1.0,0
2609,5038740,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15819,-169,1,0,0,0,Security staff,2.0,0
2610,5038745,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,-14192,-626,1,0,0,0,Drivers,4.0,0
2611,5038759,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13741,-5221,1,0,0,0,Laborers,3.0,0
2612,5038774,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,-19439,-6712,1,0,0,0,High skill tech staff,1.0,0
2613,5038780,F,N,Y,2,94500.0,Working,Secondary / secondary special,Married,House / apartment,-12102,-1873,1,0,0,0,Laborers,4.0,0
2614,5038782,M,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13543,-1326,1,0,0,0,Drivers,2.0,0
2615,5038787,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22742,365243,1,0,0,0,,2.0,0
2616,5038800,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-12658,-5374,1,0,0,1,Laborers,2.0,0
2617,5038809,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13671,-473,1,1,1,0,Laborers,2.0,0
2618,5038813,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19366,-746,1,0,0,0,,2.0,0
2619,5038821,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22231,365243,1,0,0,0,,2.0,0
2620,5038825,M,Y,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-9109,-595,1,0,0,1,Laborers,3.0,0
2621,5038827,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22240,365243,1,0,0,0,,2.0,0
2622,5038829,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18427,-1296,1,0,0,0,Laborers,2.0,0
2623,5038842,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17007,-1569,1,1,1,0,Sales staff,2.0,0
2624,5038851,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24665,365243,1,0,0,0,,2.0,1
2625,5038863,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14488,-1630,1,0,1,0,Laborers,3.0,0
2626,5038870,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12674,-656,1,0,0,0,Sales staff,2.0,0
2627,5038877,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16546,-1995,1,0,0,0,Core staff,1.0,0
2628,5038880,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18491,-473,1,1,0,0,Laborers,2.0,0
2629,5038883,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22886,365243,1,0,1,0,,2.0,0
2630,5038903,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,1,0,0,0,Laborers,3.0,0
2631,5038925,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Separated,House / apartment,-10567,-2268,1,0,0,0,,2.0,0
2632,5038926,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20830,365243,1,0,0,0,,2.0,0
2633,5038932,F,N,Y,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,-14548,-6317,1,0,1,0,Medicine staff,1.0,0
2634,5038937,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21120,-4886,1,1,1,0,,1.0,0
2635,5041051,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22084,365243,1,0,0,0,,2.0,0
2636,5041057,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16817,-1557,1,0,0,0,Laborers,3.0,0
2637,5041061,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17461,-2134,1,0,0,0,Sales staff,1.0,0
2638,5041070,F,Y,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20266,365243,1,0,1,0,,2.0,0
2639,5041071,F,N,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,With parents,-10678,-1526,1,0,0,0,Security staff,1.0,0
2640,5041076,F,N,N,3,112500.0,Working,Higher education,Married,House / apartment,-12094,-3079,1,0,0,0,Laborers,5.0,0
2641,5041086,M,Y,Y,0,189000.0,Working,Higher education,Married,House / apartment,-18736,-339,1,0,1,0,Drivers,2.0,0
2642,5041099,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21343,365243,1,0,0,0,,2.0,0
2643,5041107,F,N,N,0,117000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23056,365243,1,0,0,0,,1.0,1
2644,5041111,M,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18418,-3383,1,1,1,0,Laborers,1.0,0
2645,5041116,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,0
2646,5041137,F,N,Y,0,157500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10338,-795,1,0,0,0,Core staff,2.0,0
2647,5041147,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23236,365243,1,0,0,0,,2.0,1
2648,5041152,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20198,365243,1,0,0,0,,2.0,0
2649,5041160,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14451,-4206,1,1,1,0,Drivers,3.0,1
2650,5041165,F,N,Y,0,108000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12098,-2226,1,1,0,0,Sales staff,2.0,0
2651,5041173,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18718,-583,1,1,0,0,Managers,3.0,0
2652,5041174,F,N,Y,1,180000.0,Working,Incomplete higher,Married,Municipal apartment,-10754,-65,1,1,1,0,Core staff,3.0,0
2653,5041176,F,Y,Y,0,153000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22178,365243,1,0,1,0,,2.0,0
2654,5041177,F,Y,Y,0,382500.0,Commercial associate,Higher education,Married,House / apartment,-20054,-6427,1,0,1,0,Managers,2.0,0
2655,5041203,F,N,Y,0,180000.0,Working,Higher education,Widow,House / apartment,-23035,-2134,1,0,0,0,Secretaries,1.0,0
2656,5041216,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10886,-308,1,0,0,0,Laborers,1.0,0
2657,5041223,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16933,-10384,1,1,1,0,Medicine staff,2.0,0
2658,5041233,M,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2.0,0
2659,5041239,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20460,365243,1,0,0,0,,2.0,0
2660,5041245,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24404,365243,1,0,0,0,,2.0,0
2661,5041258,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-25099,365243,1,0,0,0,,1.0,1
2662,5041259,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23015,365243,1,0,0,0,,2.0,0
2663,5041261,F,N,Y,0,99000.0,State servant,Higher education,Married,House / apartment,-18563,-8284,1,1,1,0,Laborers,2.0,0
2664,5041270,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,-19298,-2469,1,0,0,0,,1.0,0
2665,5041276,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20451,365243,1,0,0,0,,1.0,0
2666,5041295,F,N,Y,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12179,-1159,1,0,1,0,High skill tech staff,3.0,0
2667,5041302,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23118,365243,1,0,1,0,,2.0,0
2668,5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-18973,-3289,1,0,0,0,Laborers,1.0,0
2669,5041325,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,-23253,-6607,1,0,1,0,Cleaning staff,1.0,0
2670,5041329,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20752,365243,1,0,0,0,,1.0,0
2671,5041338,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-12392,-3138,1,0,0,0,Sales staff,3.0,0
2672,5041342,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12605,-1312,1,0,0,0,,3.0,0
2673,5041345,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14896,-5420,1,0,0,1,Drivers,2.0,0
2674,5041350,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10102,-551,1,0,0,0,Laborers,2.0,0
2675,5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,-24261,365243,1,0,1,0,,2.0,0
2676,5041360,F,N,N,0,315000.0,Commercial associate,Higher education,Civil marriage,With parents,-14679,-1282,1,0,0,0,Managers,2.0,1
2677,5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,-10315,-2985,1,0,0,0,Core staff,2.0,0
2678,5041370,F,Y,Y,0,90000.0,Working,Higher education,Married,Co-op apartment,-16999,-2438,1,0,0,0,,2.0,1
2679,5041372,F,Y,Y,2,306000.0,Working,Secondary / secondary special,Married,House / apartment,-13061,-1555,1,0,0,0,,4.0,0
2680,5041386,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,-15131,-6456,1,0,0,0,Core staff,2.0,0
2681,5041395,F,Y,Y,1,99000.0,State servant,Secondary / secondary special,Married,With parents,-13612,-6091,1,1,1,0,Medicine staff,3.0,0
2682,5041396,F,N,Y,0,225000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-8425,-94,1,0,1,0,Sales staff,2.0,0
2683,5041402,M,Y,Y,0,135000.0,Commercial associate,Higher education,Single / not married,With parents,-10730,-1190,1,0,0,0,,1.0,1
2684,5041407,F,N,N,0,211500.0,Pensioner,Higher education,Separated,Municipal apartment,-20601,365243,1,0,1,0,,1.0,0
2685,5041415,F,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-13146,-2163,1,0,0,0,High skill tech staff,2.0,1
2686,5041425,F,Y,Y,0,202500.0,State servant,Higher education,Single / not married,House / apartment,-22101,-15038,1,0,1,0,,1.0,0
2687,5041444,M,Y,Y,0,337500.0,Commercial associate,Higher education,Married,House / apartment,-20395,-2682,1,0,0,0,Managers,2.0,0
2688,5041455,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15351,-6790,1,0,0,0,Core staff,1.0,0
2689,5041470,F,N,N,2,135000.0,State servant,Incomplete higher,Married,With parents,-11637,-2285,1,1,1,0,Core staff,4.0,0
2690,5041474,F,N,Y,0,90000.0,Commercial associate,Higher education,Married,House / apartment,-9006,-793,1,0,0,1,Sales staff,2.0,0
2691,5041479,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-14419,-2407,1,1,1,0,,2.0,0
2692,5041492,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12821,-155,1,0,0,0,Laborers,2.0,0
2693,5041506,M,N,Y,1,292500.0,Working,Higher education,Married,Co-op apartment,-12954,-2590,1,0,0,0,Managers,3.0,0
2694,5041516,F,N,Y,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,-21022,365243,1,0,1,0,,1.0,0
2695,5041518,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,-16169,-855,1,1,1,0,,1.0,1
2696,5041524,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13474,-2894,1,1,1,0,Accountants,2.0,0
2697,5041535,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19819,-1463,1,0,1,0,Laborers,1.0,0
2698,5041536,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19295,365243,1,0,0,0,,3.0,1
2699,5041541,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10731,-885,1,0,0,0,Sales staff,1.0,1
2700,5041544,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-9570,-2620,1,0,0,0,Drivers,2.0,0
2701,5041548,F,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-11961,-2224,1,1,0,0,Accountants,2.0,0
2702,5041553,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-12953,-306,1,1,1,0,,2.0,0
2703,5041570,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19060,-398,1,1,1,0,Laborers,3.0,0
2704,5041581,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19040,-1402,1,1,1,0,Managers,3.0,1
2705,5041602,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-11510,-2955,1,0,1,0,Sales staff,2.0,0
2706,5041603,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,Laborers,2.0,0
2707,5041616,F,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,-15496,-2590,1,0,0,0,Core staff,3.0,0
2708,5041620,M,N,Y,0,292500.0,Commercial associate,Higher education,Single / not married,Rented apartment,-9990,-1221,1,0,1,0,Sales staff,1.0,0
2709,5041628,M,Y,Y,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-15510,-3016,1,0,0,0,Laborers,2.0,0
2710,5041636,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16608,-5573,1,0,1,0,,2.0,0
2711,5041641,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14186,-1736,1,0,1,0,Sales staff,3.0,0
2712,5041653,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11965,-2863,1,0,0,0,Sales staff,4.0,0
2713,5041654,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-20065,-306,1,0,1,0,Laborers,2.0,0
2714,5041661,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,-11525,-1616,1,0,0,0,Managers,3.0,0
2715,5041679,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21513,365243,1,0,1,0,,2.0,0
2716,5041689,F,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10397,-1037,1,0,0,0,Accountants,1.0,0
2717,5041691,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-14099,-1616,1,0,0,0,Core staff,3.0,0
2718,5041695,F,Y,N,0,342000.0,State servant,Higher education,Single / not married,House / apartment,-12214,-3807,1,0,0,0,Core staff,1.0,0
2719,5041708,M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14192,-824,1,1,1,0,High skill tech staff,5.0,0
2720,5041716,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13409,-732,1,0,0,0,Laborers,2.0,0
2721,5041718,F,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,-11158,-640,1,0,1,0,High skill tech staff,2.0,0
2722,5041722,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17377,-5512,1,0,0,0,High skill tech staff,2.0,0
2723,5041725,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13170,-763,1,1,0,0,Core staff,2.0,0
2724,5041733,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,1,0,0,0,Sales staff,3.0,0
2725,5041750,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19984,-3868,1,0,1,0,Core staff,1.0,0
2726,5041753,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145,-3654,1,0,1,0,Managers,2.0,0
2727,5041764,F,Y,N,0,135000.0,Pensioner,Higher education,Married,House / apartment,-20634,365243,1,0,0,0,,2.0,0
2728,5041769,F,Y,N,0,315000.0,State servant,Higher education,Married,House / apartment,-17940,-9957,1,1,0,0,Managers,2.0,0
2729,5041773,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,1,1,1,0,Core staff,5.0,0
2730,5041780,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14966,-399,1,1,0,0,,4.0,0
2731,5041786,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-12656,-368,1,0,0,0,Sales staff,2.0,0
2732,5041787,M,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21036,-1252,1,1,0,0,Drivers,2.0,0
2733,5041790,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,1,1,0,0,Drivers,2.0,0
