Marca temporal,Nro_Mes,Mes_Marca,Con_Mes,1. Utiliza habitualmente la página web de ATM,3. Le resultó simple la creación de su cuenta en Mis Trámites,4. Le resulta comprensible la sección de Mis Trámites,"5. El trámite solicitado dentro de Mis Trámites Online, lo pudo iniciar de forma:",2. La información brindada por la página web de ATM es:,6. El boleto para pagar el año 2021 lo obtiene por:,Defina (máximo en dos palabras) como es el servicio brindado por la página web de ATM,Agregue aquí su sugerencia
29/3/2021 15:31:27,03,MARZO,03-MARZO,NO,SI,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,,
29/3/2021 15:36:49,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 15:56:45,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 16:11:27,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 16:16:53,03,MARZO,03-MARZO,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 16:18:56,03,MARZO,03-MARZO,NO,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,"No es tan facil, para quién no maneja, todos los días cargar estos trámites.  ",
29/3/2021 17:18:50,03,MARZO,03-MARZO,NO,NO,SI,Poco satisfactoria,Mala,Descarga de la página web de ATM,Un canal más ágil y sencillo para averiguar deudas y agregar una manera de poder consultar deudas de patentes de vehículos que no estén a nombre del titular de la cuenta de ATM,
29/3/2021 18:11:01,03,MARZO,03-MARZO,SI,NO,NO,Nada satisfactoria,Mala,"ninguno, no funciona, abro reclamos y no me los resuelven","tengo debito automático adherido y me generan deudas por falta de pago. Quiero pagar las deudas y el plan de pagos generados no se puede bajar, no se puede pagar online. Llevo mas de un mes haciendo el reclamo, y me contestan cualquier estupidez. Me cerraron los reclamos, no me solucionan el problema de deuda generada por culpa de 
ustedes, y yo sigo acumulando deuda. Básicamente inoperantes",
29/3/2021 18:33:39,03,MARZO,03-MARZO,SI,SI,NO,Poco satisfactoria,Buena,Recepción por correo electrónico,"SON MUY LENTOS EN RESOLVER LOS PROBLEMAS, Y FALTA ATENCION MAS PERSONALIZADA PARA GUIAR EN LOS TRAMITES, NO ATIENDEN EL TELEFONO, NUNCA",
29/3/2021 19:34:48,03,MARZO,03-MARZO,NO,SI,SI,Nada satisfactoria,Regular,Descarga de la página web de ATM,"soy martillero publico solicite informes de deudas de automotores y el operados me manifiesta que lo tengo que solicitar por oficio , y el art. 264 inc e del CPC yT dice que al solo pedido del martillero debera otorgarse el informe con lo cual opino a los efectos de agilizar los tramites  que se deberia instruir en ese aspecto a los operadores .",
29/3/2021 19:52:17,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,Mejorar elsistema para blanquear clave en caso de olvido,
29/3/2021 19:54:52,03,MARZO,03-MARZO,SI,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 20:23:25,03,MARZO,03-MARZO,SI,NO,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,,
29/3/2021 20:41:00,03,MARZO,03-MARZO,SI,SI,SI,Nada satisfactoria,Mala,Entrega en su domicilio real,"Permitan pagar la tasa de justicia en sucesión de derechos y acciones de un automotor por TAJUS, sin exigir este trámite inútil, pudiéndose llenar directamente la boleta Tajus. Me hicieron sacar turno presencial inutilmente para después no recibirme el expediente.",
29/3/2021 20:44:51,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
29/3/2021 20:51:57,03,MARZO,03-MARZO,SI,NO,NO,Satisfactoria,Buena,lo solicite en casa de gobierno,,
29/3/2021 21:49:26,03,MARZO,03-MARZO,NO,SI,SI,Nada satisfactoria,Mala,bolsa de comercio,El sistema de atención es terriblemente malo. ,
29/3/2021 22:59:42,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Muy Buena,Descarga de la página web de ATM,EL PROBLEMA QUE REGISTRA LA PAGINA ES LA ACREDITACION TARDIA DE LOS PAGOS EFECTUADOS POR LOS CANALES XNET,
29/3/2021 23:10:30,03,MARZO,03-MARZO,NO,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,pagina muy compleja,
29/3/2021 23:47:14,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 6:40:20,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 8:25:36,03,MARZO,03-MARZO,NO,NO,NO,Nada satisfactoria,Regular,No lo recibo ni es fácil encontrarlo en la web,"Deben revisar seriamente el diseño de experiencia de usuario del portal. Siendo una persona que se dedica a la creación de plataformas, es impresinante lo mal que está hecha. Simplifiquen los procesos",
30/3/2021 8:49:01,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,NA,
30/3/2021 9:14:41,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 9:17:12,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 9:20:23,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,EL SISTEMA ES MUY BUENO,
30/3/2021 9:28:38,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Sería importante mejorar la calidad de los instructivos,
30/3/2021 9:39:51,03,MARZO,03-MARZO,SI,SI,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 9:43:09,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 9:46:21,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 10:01:21,03,MARZO,03-MARZO,NO,SI,SI,Muy satisfactoria,Muy Buena,baja de radicacion automotor,,
30/3/2021 10:05:24,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,Deberían dejar adjuntar documentación como foto u otro formato y no sólo PDF,
30/3/2021 10:09:17,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
30/3/2021 10:37:46,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 10:43:45,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 11:05:57,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 11:26:05,03,MARZO,03-MARZO,NO,NO,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 11:35:03,03,MARZO,03-MARZO,SI,NO,SI,Nada satisfactoria,Mala,Descarga de la página web de ATM,"que agilice la resolucion de los expedientes electronicos, no pueden demorar tanto tiempo",
30/3/2021 11:38:57,03,MARZO,03-MARZO,SI,NO,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"Buenos días! Estuve ingresando en varias ocasiones porque no me dejaba agregar el domicilio fiscar, me dijieron que era un problema del sistema. Subí el contrato para sellar fuera de los plazos. Espero no se cobre mora por un inconveniente que no era mio sino de la página y además no se podía realizar personalmente.",
30/3/2021 11:48:31,03,MARZO,03-MARZO,SI,SI,NO,Nada satisfactoria,Regular,Recepción por correo electrónico,"Opcion de RECLAMOS, no EXISTE",
30/3/2021 11:59:02,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,"MAYOR EFICIENCIA PARA DAR RESPUESTAS O INSTRUCCIONES DE MANERA MAS RAPIDA A LOS TRAMITES INICIADOS DE MANERA ON LINE DESDE EL  SISTEMA SAYGES POR FAVOR, GRACIAS",
30/3/2021 12:08:26,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 12:21:12,03,MARZO,03-MARZO,NO,SI,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,,
30/3/2021 12:26:59,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Regular,Descarga de la página web de ATM,,
30/3/2021 13:00:45,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 13:01:52,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 14:30:13,03,MARZO,03-MARZO,SI,NO,NO,Poco satisfactoria,Mala,Descarga de la página web de ATM,La página para la devolución del impuesto automotor es muy poco amigable y difícil de entender. En el 148 no te atiende nadie y cuando fui en forma presencial me dijeron que tenía que hacer el trámite por la página que no funciona.,
30/3/2021 14:39:50,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 15:39:43,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Todavía no concluyo el trámite,
30/3/2021 16:05:12,03,MARZO,03-MARZO,NO,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,"Que existe mejor relación de tiempos entre los trámites a realizar, las respuestas dadas por su parte y el tiempo para finalizar dechos trámites",
30/3/2021 16:12:44,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 16:19:20,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 16:36:40,03,MARZO,03-MARZO,SI,SI,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,"Mi problema es que quiero cambiar el domicilio fiscal electronico y no encuentro como hacerlo.
En la actualidad no es el mismo que me figura ya que he cambiado de domicilio y no se como hacer para que este último me aparezca, siempre sale el anterior.
Gracias.",
30/3/2021 16:42:08,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,Agilizar resolucion de expedientes,
30/3/2021 16:47:42,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 16:48:19,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 16:49:14,03,MARZO,03-MARZO,SI,NO,NO,Satisfactoria,Buena,Descarga de la página web de ATM,En general el medio de comunicación es muy bueno. Hay lugares donde se pide la misma documentación y datos que ya fueron expresados en otros casilleros. tendría que ser más ágil la guía de trámites. Por ejemplo se me complicó el trámite de cambiar mi domicilio fiscal y al momento no sé si seguí el camino correcto pero se me ha tomado el número de trámite antes de llegar a este cuestionario.,
30/3/2021 16:51:53,03,MARZO,03-MARZO,SI,SI,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,sugiero q los tramites que uno carga se respondan- las demoras son de mas de un mes,
30/3/2021 17:05:17,03,MARZO,03-MARZO,SI,SI,NO,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 17:14:50,03,MARZO,03-MARZO,SI,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,"No puede ser que haya que ser si o si sujeto pasivo de impuestos fiscales para poder generar un boleto de pago de tasa de justicia, o un sellado. ATM debiera ser accesible a toda la comunidad mendocina, sino se obliga a una persona que no es pasible de IIBB a contratar a otra que si lo sea para generar un mísero boleto. ",
30/3/2021 17:32:50,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
30/3/2021 18:29:40,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 18:52:17,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 19:01:39,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
30/3/2021 19:14:29,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 20:02:10,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 20:51:17,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"Poder comunicarse con el 148 ATM, ya que es casi imposible que nos atiendan. Mayor celeridad en la resolución de Mis trámites on line.",
30/3/2021 22:07:43,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
30/3/2021 22:29:12,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,,
30/3/2021 22:33:07,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,el punto 4  lo contesto pero recien empiezo el tramite asi que no puedo decir si fue resuelto,
30/3/2021 23:26:15,03,MARZO,03-MARZO,NO,SI,SI,Muy satisfactoria,Muy Buena,"no pagamos, somos contribuyentes de IIBB por CM",,
31/3/2021 9:07:44,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Recepción por correo electrónico,,
31/3/2021 9:16:35,03,MARZO,03-MARZO,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 9:18:43,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 9:24:54,03,MARZO,03-MARZO,SI,NO,NO,Nada satisfactoria,Buena,Descarga de la página web de ATM,Cargue el auto de un automotor en Enero y finalizando Marzo no tuve respuesta. Los tiempos d tratamiento son excesivamente largos.,
31/3/2021 10:11:44,03,MARZO,03-MARZO,SI,NO,NO,Satisfactoria,Buena,Descarga de la página web de ATM,DEMORE MUCHO EN ENCONTRAR LA PARTE DE GENERACION DE SELLADOS. LO DEMAS ESTA MUY BIEN. GRACIAS,
31/3/2021 10:14:35,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Regular,Descarga de la página web de ATM,,
31/3/2021 10:16:41,03,MARZO,03-MARZO,SI,SI,SI,Poco satisfactoria,Buena,lo entrega el contador,,
31/3/2021 10:26:43,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 10:37:31,03,MARZO,03-MARZO,SI,SI,NO,Poco satisfactoria,Regular,Entrega en su domicilio real,"deberían estar publicados en un lugar visible, los instructivos de los tramites del servicio ""Mis trámites"" ya que el sistema no es muy intuitivo, o no todos tenemos facilidad para comprenderlo.",
31/3/2021 11:14:20,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Buena,Monotributo,,
31/3/2021 11:16:30,03,MARZO,03-MARZO,SI,SI,NO,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 11:26:36,03,MARZO,03-MARZO,SI,SI,SI,Nada satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 11:31:32,03,MARZO,03-MARZO,SI,NO,NO,Nada satisfactoria,Mala,Descarga de la página web de ATM,No es clara la forma en la que se gestionan los tramites online,
31/3/2021 11:33:44,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
31/3/2021 11:51:45,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
31/3/2021 12:08:11,03,MARZO,03-MARZO,SI,NO,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,"un poco compleja la forma de acceder a los tramites, habría que tratar de simplificar las formas en lo posible.",
31/3/2021 12:09:54,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,"La boleta para el plan de pago no la pueden leer en un rapipago o pagofacil. Trato de llamar a ATM pero no me atiende nadie. La página es excelente, pero si sale algo mal como en este caso no tengo a quién consultarle",
31/3/2021 12:22:54,03,MARZO,03-MARZO,NO,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
31/3/2021 12:26:01,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
31/3/2021 13:29:10,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 13:49:38,03,MARZO,03-MARZO,NO,NO,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
31/3/2021 17:22:44,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Muy Buena,Descarga de la página web de ATM,,
31/3/2021 17:48:27,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
31/3/2021 18:22:28,03,MARZO,03-MARZO,NO,SI,NO,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,,
31/3/2021 19:07:14,03,MARZO,03-MARZO,NO,SI,NO,Satisfactoria,Regular,Recepción por correo electrónico,Mejorar tamaño de letras y páginas,
31/3/2021 19:44:16,03,MARZO,03-MARZO,SI,NO,NO,Satisfactoria,,Descarga de la página web de ATM,,
31/3/2021 20:59:23,03,MARZO,03-MARZO,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,"Creo que es muy bueno el funcionamiento de la pagina, por ahi sellos me costo un poco mas ya que hay q saber cual es por sellos web y por tramite online.",
31/3/2021 22:54:19,03,MARZO,03-MARZO,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
1/4/2021 9:16:43,04,ABRIL,04-ABRIL,NO,SI,SI,Poco satisfactoria,Buena,Descarga de la página web de ATM,,
1/4/2021 11:32:18,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
1/4/2021 13:02:23,04,ABRIL,04-ABRIL,NO,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
1/4/2021 13:19:27,04,ABRIL,04-ABRIL,SI,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,,
1/4/2021 13:28:46,04,ABRIL,04-ABRIL,SI,SI,SI,Muy satisfactoria,Muy Buena,Recepción por correo electrónico,mejorar el tramite de sellado de contratos,
1/4/2021 13:53:42,04,ABRIL,04-ABRIL,NO,SI,SI,Nada satisfactoria,Muy Buena,Descarga de la página web de ATM,,
1/4/2021 16:50:31,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
1/4/2021 18:03:59,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Muy Buena,Recepción por correo electrónico,,
2/4/2021 8:49:09,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,esta buenísima la pagina faltaría un poco mas de rapidez cuando se abre un expte electrónico,
2/4/2021 12:26:13,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
2/4/2021 13:38:22,04,ABRIL,04-ABRIL,NO,NO,NO,Poco satisfactoria,Buena,Eximicion de multa tributo automotor,"Por favor mejoren interfaz de Sayges, que no te deja visualizar lo que uno quiere adjuntar y si uno quiere volver para atras, te borra todo tu progreso. Ademas que lo que se muestra en la pantalla no se ve y no te lo deja ver cuando uno desliza el dedo a traves de toda la pantalla, deberia ser mas fluida la interfaz, anda muy lenta y el tiempo de uno es valioso como para estar ingresando una y otra y otra vez los datos a la pantalla. Por favor señores, mejoren esa interfaz.
Muchas gracias por dar al usuario esta instancia de sugerencias",
2/4/2021 14:44:20,04,ABRIL,04-ABRIL,NO,NO,NO,Poco satisfactoria,Regular,Descarga de la página web de ATM,"No se si el tramite lo hice bien o mal, o si me va a generar mas inconvenientes que beneficios. No se si el tutorial fue muy claro, habian pestañas que no eran como en el tutorial, me salian ventanas emergentes que no sabia que responder. Quiero hacer las cosas bien, pero no se si las estoy haciendo bien. ",
2/4/2021 15:08:34,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
2/4/2021 17:02:25,04,ABRIL,04-ABRIL,SI,SI,NO,Muy satisfactoria,Buena,Descarga de la página web de ATM,SUGIERO QUE SE SOLUCIONES LA FALTA DE PERSONAL PARA LA PRONTA RESOLUCION DE EXPEDIENTES ,
2/4/2021 18:54:28,04,ABRIL,04-ABRIL,SI,SI,NO,Poco satisfactoria,Buena,Descarga de la página web de ATM,"aun espero resolución a un tramite iniciado en el año 2020 - CUIT 27-23489626-7 PUEDEN REVISARLO POR FAVOR, NO LO RESUELVEN NI CONTESTAN",
2/4/2021 21:22:10,04,ABRIL,04-ABRIL,SI,NO,SI,Muy satisfactoria,Muy Buena,Entrega en su domicilio real,,
3/4/2021 8:26:10,04,ABRIL,04-ABRIL,SI,SI,NO,Muy satisfactoria,Muy Buena,Debo pedirle a mi hijo que lo obtenga por mí,La sección Mis Trámites es excepcionalmente buena; pero no es fácil hacer el seguimiento del trámite,
3/4/2021 13:46:51,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
3/4/2021 19:49:01,04,ABRIL,04-ABRIL,NO,NO,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
3/4/2021 20:28:07,04,ABRIL,04-ABRIL,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
3/4/2021 20:33:51,04,ABRIL,04-ABRIL,NO,SI,SI,Satisfactoria,Buena,Descarga de la página web de ATM,,
3/4/2021 21:19:45,04,ABRIL,04-ABRIL,SI,SI,NO,Nada satisfactoria,Regular,Descarga de la página web de ATM,"Dan respuestas, pero no resuelven.",
4/4/2021 11:02:54,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Recepción por correo electrónico,"Esta muy bueno que se incorporen la mayoría de los tramites en este formato, me parece que seria bueno incluir tutoriales en formato de video paso a paso bien didácticos para jubilados , gente no amigada con la tecnología o gente que simplemente no quiere leer. ",
4/4/2021 19:44:17,04,ABRIL,04-ABRIL,SI,SI,SI,Muy satisfactoria,Muy Buena,Descarga de la página web de ATM,,
4/4/2021 21:14:24,04,ABRIL,04-ABRIL,SI,SI,SI,Poco satisfactoria,Muy Buena,Llega a mi cuenta bancaria y me solicita el pago,"Entiendo que deben existir muchos tramites, pero el tiempo de demora, obliga a tomar decisiones que posponen otros temas. De todas formas es muy conveniente esta via de comunicación",
4/4/2021 23:37:49,04,ABRIL,04-ABRIL,SI,SI,SI,Satisfactoria,Buena,Entrega en su domicilio real,,
5/4/2021 8:47:45,04,ABRIL,04-ABRIL,NO,SI,SI,Poco satisfactoria,Buena,Entrega en su domicilio real,,
